"","...1","year","quarter_cycle","GDP_growth_qt","DSPIC_change_pct","UNRATE","CPIAUCSL","R_majorvote_pct","D_majorvote_pct","H_incumbent_party_majorvote_pct","CPIAUCSL.ave","days_until_election","support","emonth","party","R_totalvote_pct","D_totalvote_pct","winner_party","R_support","D_support","R_difference","D_difference"
"1152",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,37.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1153",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,37.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1154",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,21.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1155",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,21.5,40,10,"R",48.29,47.85,"R",40,NA,8.29,NA
"1156",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,24.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1157",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,24.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1158",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,7.5,49,10,"D",48.29,47.85,"R",NA,49,NA,1.15
"1159",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,7.5,44,10,"R",48.29,47.85,"R",44,NA,4.29,NA
"1160",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,21,45,10,"D",48.29,47.85,"R",NA,45,NA,2.85
"1161",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,21,50,10,"R",48.29,47.85,"R",50,NA,1.71,NA
"1162",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,35.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1163",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,35.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1164",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,28.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1165",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,28.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1166",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,32,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1167",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,32,43,10,"R",48.29,47.85,"R",43,NA,5.29,NA
"1168",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,30.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1169",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,30.5,36,10,"R",48.29,47.85,"R",36,NA,12.29,NA
"1170",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,24,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1171",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,24,46,10,"R",48.29,47.85,"R",46,NA,2.29,NA
"1172",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,23.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1173",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,23.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1174",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,25.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1175",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,25.5,48,10,"R",48.29,47.85,"R",48,NA,0.289999999999999,NA
"1176",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,25.5,44,10,"R",48.29,47.85,"R",44,NA,4.29,NA
"1177",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,39.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1178",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,39.5,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1179",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,27.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1180",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,27.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1181",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,28.5,48,10,"D",48.29,47.85,"R",NA,48,NA,0.149999999999999
"1182",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,28.5,42,10,"R",48.29,47.85,"R",42,NA,6.29,NA
"1183",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,33.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1184",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,33.5,42,10,"R",48.29,47.85,"R",42,NA,6.29,NA
"1185",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,31.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1186",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,31.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1187",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,10.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1188",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,10.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1189",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,18.5,38,10,"D",48.29,47.85,"R",NA,38,NA,9.85
"1190",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,18.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1191",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,11.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1192",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,11.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1193",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,38.5,40,10,"D",48.29,47.85,"R",NA,40,NA,7.85
"1194",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,38.5,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1195",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,19,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1196",82,2000,6,236.663,1.104717985,3.8,170.9,50.23,49.77,50.23,171.7,19,43,10,"R",48.29,47.85,"R",43,NA,5.29,NA
"1197",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,9.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1198",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,9.5,40,10,"R",48.29,47.85,"R",40,NA,8.29,NA
"1199",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,12,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1200",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,12,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1201",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,34.5,40,10,"D",48.29,47.85,"R",NA,40,NA,7.85
"1202",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,34.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1203",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,8,44,10,"D",48.29,47.85,"R",NA,44,NA,3.85
"1204",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,8,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1205",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,25.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1206",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,25.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1207",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,30.5,40,10,"D",48.29,47.85,"R",NA,40,NA,7.85
"1208",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,30.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1209",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,32.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1210",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,37.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1211",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,37.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1212",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,21.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1213",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,21.5,40,10,"R",48.29,47.85,"R",40,NA,8.29,NA
"1214",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,24.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1215",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,24.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1216",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,7.5,49,10,"D",48.29,47.85,"R",NA,49,NA,1.15
"1217",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,7.5,44,10,"R",48.29,47.85,"R",44,NA,4.29,NA
"1218",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,21,45,10,"D",48.29,47.85,"R",NA,45,NA,2.85
"1219",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,21,50,10,"R",48.29,47.85,"R",50,NA,1.71,NA
"1220",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,35.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1221",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,35.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1222",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,28.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1223",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,28.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1224",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,32,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1225",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,32,43,10,"R",48.29,47.85,"R",43,NA,5.29,NA
"1226",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,30.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1227",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,30.5,36,10,"R",48.29,47.85,"R",36,NA,12.29,NA
"1228",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,24,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1229",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,24,46,10,"R",48.29,47.85,"R",46,NA,2.29,NA
"1230",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,23.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1231",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,23.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1232",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,25.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1233",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,25.5,48,10,"R",48.29,47.85,"R",48,NA,0.289999999999999,NA
"1234",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,25.5,44,10,"R",48.29,47.85,"R",44,NA,4.29,NA
"1235",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,39.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1236",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,39.5,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1237",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,27.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1238",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,27.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1239",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,28.5,48,10,"D",48.29,47.85,"R",NA,48,NA,0.149999999999999
"1240",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,28.5,42,10,"R",48.29,47.85,"R",42,NA,6.29,NA
"1241",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,33.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1242",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,33.5,42,10,"R",48.29,47.85,"R",42,NA,6.29,NA
"1243",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,31.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1244",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,31.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1245",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,10.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1246",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,10.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1247",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,18.5,38,10,"D",48.29,47.85,"R",NA,38,NA,9.85
"1248",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,18.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1249",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,11.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1250",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,11.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1251",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,38.5,40,10,"D",48.29,47.85,"R",NA,40,NA,7.85
"1252",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,38.5,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1253",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,19,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1254",83,2000,7,17.577,1.162195462,4,172.7,50.23,49.77,50.23,171.7,19,43,10,"R",48.29,47.85,"R",43,NA,5.29,NA
"1255",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,9.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1256",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,9.5,40,10,"R",48.29,47.85,"R",40,NA,8.29,NA
"1257",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,12,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1258",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,12,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1259",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,34.5,40,10,"D",48.29,47.85,"R",NA,40,NA,7.85
"1260",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,34.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1261",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,8,44,10,"D",48.29,47.85,"R",NA,44,NA,3.85
"1262",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,8,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1263",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,25.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1264",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,25.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1265",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,30.5,40,10,"D",48.29,47.85,"R",NA,40,NA,7.85
"1266",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,30.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1267",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,32.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1268",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,37.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1269",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,37.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1270",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,21.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1271",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,21.5,40,10,"R",48.29,47.85,"R",40,NA,8.29,NA
"1272",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,24.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1273",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,24.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1274",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,7.5,49,10,"D",48.29,47.85,"R",NA,49,NA,1.15
"1275",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,7.5,44,10,"R",48.29,47.85,"R",44,NA,4.29,NA
"1276",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,21,45,10,"D",48.29,47.85,"R",NA,45,NA,2.85
"1277",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,21,50,10,"R",48.29,47.85,"R",50,NA,1.71,NA
"1278",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,35.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1279",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,35.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1280",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,28.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1281",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,28.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1282",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,32,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1283",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,32,43,10,"R",48.29,47.85,"R",43,NA,5.29,NA
"1284",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,30.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1285",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,30.5,36,10,"R",48.29,47.85,"R",36,NA,12.29,NA
"1286",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,24,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1287",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,24,46,10,"R",48.29,47.85,"R",46,NA,2.29,NA
"1288",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,23.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1289",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,23.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1290",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,25.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1291",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,25.5,48,10,"R",48.29,47.85,"R",48,NA,0.289999999999999,NA
"1292",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,25.5,44,10,"R",48.29,47.85,"R",44,NA,4.29,NA
"1293",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,39.5,39,10,"D",48.29,47.85,"R",NA,39,NA,8.85
"1294",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,39.5,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1295",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,27.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1296",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,27.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1297",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,28.5,48,10,"D",48.29,47.85,"R",NA,48,NA,0.149999999999999
"1298",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,28.5,42,10,"R",48.29,47.85,"R",42,NA,6.29,NA
"1299",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,33.5,43,10,"D",48.29,47.85,"R",NA,43,NA,4.85
"1300",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,33.5,42,10,"R",48.29,47.85,"R",42,NA,6.29,NA
"1301",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,31.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1302",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,31.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1303",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,10.5,41,10,"D",48.29,47.85,"R",NA,41,NA,6.85
"1304",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,10.5,39,10,"R",48.29,47.85,"R",39,NA,9.29,NA
"1305",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,18.5,38,10,"D",48.29,47.85,"R",NA,38,NA,9.85
"1306",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,18.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1307",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,11.5,42,10,"D",48.29,47.85,"R",NA,42,NA,5.85
"1308",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,11.5,38,10,"R",48.29,47.85,"R",38,NA,10.29,NA
"1309",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,38.5,40,10,"D",48.29,47.85,"R",NA,40,NA,7.85
"1310",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,38.5,37,10,"R",48.29,47.85,"R",37,NA,11.29,NA
"1311",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,19,47,10,"D",48.29,47.85,"R",NA,47,NA,0.850000000000001
"1312",84,2000,8,82.087,0.357007004,3.9,173.9,50.23,49.77,50.23,171.7,19,43,10,"R",48.29,47.85,"R",43,NA,5.29,NA
"1313",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,6.5,45,10,"D",50.9,45.96,"R",NA,45,NA,0.960000000000001
"1314",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,6.5,44,10,"R",50.9,45.96,"R",44,NA,6.9,NA
"1315",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,14.5,50,10,"D",50.9,45.96,"R",NA,50,NA,4.04
"1316",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,14.5,41,10,"R",50.9,45.96,"R",41,NA,9.9,NA
"1317",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,26,47,10,"D",50.9,45.96,"R",NA,47,NA,1.04
"1318",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,26,40,10,"R",50.9,45.96,"R",40,NA,10.9,NA
"1319",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,13,47,10,"D",50.9,45.96,"R",NA,47,NA,1.04
"1320",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,13,44,10,"R",50.9,45.96,"R",44,NA,6.9,NA
"1321",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,8,45,10,"D",50.9,45.96,"R",NA,45,NA,0.960000000000001
"1322",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,8,44,10,"R",50.9,45.96,"R",44,NA,6.9,NA
"1323",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,25.5,46,10,"D",50.9,45.96,"R",NA,46,NA,0.0399999999999991
"1324",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,25.5,43,10,"R",50.9,45.96,"R",43,NA,7.9,NA
"1325",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,35,46,10,"D",50.9,45.96,"R",NA,46,NA,0.0399999999999991
"1326",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,35,44,10,"R",50.9,45.96,"R",44,NA,6.9,NA
"1327",85,2002,5,116.143,2.254195004,5.7,177.7,52.55,47.45,52.55,179.55,35,46,10,"D",50.9,45.96,"R",NA,46,NA,0.0399999999999991
